,figi,interval,o,c,h,l,v,time
1077,BBG0056JW5G6,15min,107.01,107.01,107.01,107.01,1,2021-07-09T09:15:00+00:00
1078,BBG0056JW5G6,15min,107.02,107.02,107.02,107.02,1,2021-07-09T09:45:00+00:00
1079,BBG0056JW5G6,15min,107.01,107.0,107.01,107.0,2,2021-07-09T10:15:00+00:00
1080,BBG0056JW5G6,15min,106.7,106.61,106.7,106.61,6,2021-07-09T10:30:00+00:00
1081,BBG0056JW5G6,15min,106.61,106.44,106.61,106.43,39,2021-07-09T11:00:00+00:00
1082,BBG0056JW5G6,15min,106.44,106.44,106.44,106.44,4,2021-07-09T11:15:00+00:00
1083,BBG0056JW5G6,15min,105.3,105.38,105.38,105.3,544,2021-07-09T11:30:00+00:00
1084,BBG0056JW5G6,15min,105.73,105.68,105.73,105.33,33,2021-07-09T11:45:00+00:00
1085,BBG0056JW5G6,15min,105.7,105.9,105.9,105.7,23,2021-07-09T12:00:00+00:00
1086,BBG0056JW5G6,15min,105.85,105.9,105.95,105.65,198,2021-07-09T12:15:00+00:00
1087,BBG0056JW5G6,15min,105.87,105.89,105.89,105.79,37,2021-07-09T12:30:00+00:00
1088,BBG0056JW5G6,15min,105.85,105.38,105.89,105.38,269,2021-07-09T12:45:00+00:00
1089,BBG0056JW5G6,15min,105.38,105.86,105.89,105.38,373,2021-07-09T13:00:00+00:00
1090,BBG0056JW5G6,15min,105.86,105.0,105.86,105.0,303,2021-07-09T13:15:00+00:00
1091,BBG0056JW5G6,15min,105.0,104.0,105.31,103.18,5154,2021-07-09T13:30:00+00:00
1092,BBG0056JW5G6,15min,104.23,103.86,104.23,102.9,7158,2021-07-09T13:45:00+00:00
1093,BBG0056JW5G6,15min,103.79,104.07,104.16,103.1,5679,2021-07-09T14:00:00+00:00
1094,BBG0056JW5G6,15min,104.02,104.32,104.75,103.68,8167,2021-07-09T14:15:00+00:00
1095,BBG0056JW5G6,15min,104.47,105.21,105.28,104.3,7405,2021-07-09T14:30:00+00:00
1096,BBG0056JW5G6,15min,105.29,105.15,105.38,105.02,6798,2021-07-09T14:45:00+00:00
1097,BBG0056JW5G6,15min,105.24,105.88,105.91,105.23,4654,2021-07-09T15:00:00+00:00
1098,BBG0056JW5G6,15min,105.9,106.34,106.57,105.8,8251,2021-07-09T15:15:00+00:00
1099,BBG0056JW5G6,15min,106.35,106.5,106.58,106.11,8616,2021-07-09T15:30:00+00:00
1100,BBG0056JW5G6,15min,106.55,106.72,106.9,106.55,4812,2021-07-09T15:45:00+00:00
1101,BBG0056JW5G6,15min,106.79,106.72,106.89,106.61,2694,2021-07-09T16:00:00+00:00
1102,BBG0056JW5G6,15min,106.66,107.1,107.1,106.6,4108,2021-07-09T16:15:00+00:00
1103,BBG0056JW5G6,15min,107.0,107.05,107.12,106.82,6147,2021-07-09T16:30:00+00:00
1104,BBG0056JW5G6,15min,107.0,106.91,107.25,106.79,4034,2021-07-09T16:45:00+00:00
1105,BBG0056JW5G6,15min,106.95,106.31,106.95,106.19,6881,2021-07-09T17:00:00+00:00
1106,BBG0056JW5G6,15min,106.37,106.11,106.43,105.99,3689,2021-07-09T17:15:00+00:00
1107,BBG0056JW5G6,15min,106.08,106.05,106.42,106.05,4840,2021-07-09T17:30:00+00:00
1108,BBG0056JW5G6,15min,106.12,105.92,106.13,105.69,4560,2021-07-09T17:45:00+00:00
1109,BBG0056JW5G6,15min,105.95,105.96,106.16,105.9,3575,2021-07-09T18:00:00+00:00
1110,BBG0056JW5G6,15min,105.96,105.76,106.0,105.64,3185,2021-07-09T18:15:00+00:00
1111,BBG0056JW5G6,15min,105.73,105.81,105.98,105.71,3173,2021-07-09T18:30:00+00:00
1112,BBG0056JW5G6,15min,105.83,105.93,106.01,105.72,1936,2021-07-09T18:45:00+00:00
1113,BBG0056JW5G6,15min,105.95,106.0,106.03,105.8,2148,2021-07-09T19:00:00+00:00
1114,BBG0056JW5G6,15min,106.06,106.08,106.24,106.06,3190,2021-07-09T19:15:00+00:00
1115,BBG0056JW5G6,15min,106.12,106.04,106.38,106.02,6995,2021-07-09T19:30:00+00:00
1116,BBG0056JW5G6,15min,106.07,106.52,106.52,106.07,10073,2021-07-09T19:45:00+00:00
1117,BBG0056JW5G6,15min,106.58,106.1,106.58,105.89,303,2021-07-09T20:00:00+00:00
1118,BBG0056JW5G6,15min,106.1,107.0,107.0,106.1,6,2021-07-09T20:15:00+00:00
1119,BBG0056JW5G6,15min,106.53,106.05,106.53,106.05,150,2021-07-09T20:30:00+00:00
1120,BBG0056JW5G6,15min,106.5,106.5,106.5,106.5,52,2021-07-09T20:45:00+00:00
1121,BBG0056JW5G6,15min,106.85,106.4,106.85,106.4,11,2021-07-09T21:00:00+00:00
1122,BBG0056JW5G6,15min,106.27,106.27,106.27,106.27,35,2021-07-09T21:15:00+00:00
1123,BBG0056JW5G6,15min,106.29,106.5,106.5,106.29,3,2021-07-09T21:30:00+00:00
1124,BBG0056JW5G6,15min,106.5,106.5,106.5,106.5,4,2021-07-09T22:00:00+00:00
1125,BBG0056JW5G6,15min,106.95,106.95,106.95,106.95,7,2021-07-09T22:15:00+00:00
1126,BBG0056JW5G6,15min,106.35,106.4,106.4,106.35,5,2021-07-09T22:30:00+00:00
1127,BBG0056JW5G6,15min,108.49,108.49,108.49,108.49,5,2021-07-12T07:00:00+00:00
1128,BBG0056JW5G6,15min,106.51,106.51,108.39,106.5,9,2021-07-12T07:15:00+00:00
1129,BBG0056JW5G6,15min,108.38,108.1,108.38,105.21,8,2021-07-12T07:30:00+00:00
1130,BBG0056JW5G6,15min,108.25,108.2,108.25,108.2,4,2021-07-12T07:45:00+00:00
1131,BBG0056JW5G6,15min,106.66,106.66,106.66,106.66,3,2021-07-12T08:00:00+00:00
1132,BBG0056JW5G6,15min,107.98,107.0,107.99,107.0,6,2021-07-12T08:15:00+00:00
1133,BBG0056JW5G6,15min,107.97,107.93,107.97,107.93,2,2021-07-12T08:30:00+00:00
1134,BBG0056JW5G6,15min,107.15,107.98,107.98,107.15,6,2021-07-12T08:45:00+00:00
1135,BBG0056JW5G6,15min,107.98,107.98,107.98,107.98,7,2021-07-12T09:00:00+00:00
1136,BBG0056JW5G6,15min,107.02,107.54,107.54,107.0,8,2021-07-12T09:15:00+00:00
1137,BBG0056JW5G6,15min,107.5,107.5,107.5,107.5,1,2021-07-12T09:30:00+00:00
1138,BBG0056JW5G6,15min,107.54,107.54,107.54,107.53,24,2021-07-12T09:45:00+00:00
1139,BBG0056JW5G6,15min,107.54,107.54,107.54,107.54,3,2021-07-12T10:15:00+00:00
1140,BBG0056JW5G6,15min,107.52,107.52,107.52,107.52,1,2021-07-12T10:30:00+00:00
1141,BBG0056JW5G6,15min,107.52,107.52,107.52,107.52,18,2021-07-12T10:45:00+00:00
1142,BBG0056JW5G6,15min,107.5,107.29,107.5,107.29,3,2021-07-12T11:00:00+00:00
1143,BBG0056JW5G6,15min,106.69,106.69,106.69,106.69,1,2021-07-12T11:30:00+00:00
1144,BBG0056JW5G6,15min,106.66,106.72,106.75,106.66,16,2021-07-12T11:45:00+00:00
1145,BBG0056JW5G6,15min,106.7,106.77,106.88,106.66,878,2021-07-12T12:00:00+00:00
1146,BBG0056JW5G6,15min,106.8,106.96,107.4,106.8,730,2021-07-12T12:15:00+00:00
1147,BBG0056JW5G6,15min,106.96,106.86,107.22,106.86,138,2021-07-12T12:30:00+00:00
1148,BBG0056JW5G6,15min,107.0,106.95,107.11,106.93,89,2021-07-12T12:45:00+00:00
1149,BBG0056JW5G6,15min,107.14,107.19,107.19,107.0,324,2021-07-12T13:00:00+00:00
1150,BBG0056JW5G6,15min,107.12,107.0,107.12,107.0,425,2021-07-12T13:15:00+00:00
1151,BBG0056JW5G6,15min,107.01,105.3,107.21,105.29,14243,2021-07-12T13:30:00+00:00
1152,BBG0056JW5G6,15min,105.48,104.27,105.5,104.09,11830,2021-07-12T13:45:00+00:00
1153,BBG0056JW5G6,15min,104.38,103.96,104.38,103.5,11432,2021-07-12T14:00:00+00:00
1154,BBG0056JW5G6,15min,103.89,103.83,104.07,103.43,7389,2021-07-12T14:15:00+00:00
1155,BBG0056JW5G6,15min,103.87,104.5,104.71,103.75,4988,2021-07-12T14:30:00+00:00
1156,BBG0056JW5G6,15min,104.4,104.65,104.65,103.75,4600,2021-07-12T14:45:00+00:00
1157,BBG0056JW5G6,15min,104.52,104.43,104.95,104.43,3049,2021-07-12T15:00:00+00:00
1158,BBG0056JW5G6,15min,104.42,104.47,104.59,104.07,2809,2021-07-12T15:15:00+00:00
1159,BBG0056JW5G6,15min,104.46,104.92,105.19,104.46,4190,2021-07-12T15:30:00+00:00
1160,BBG0056JW5G6,15min,104.99,104.93,105.22,104.87,2006,2021-07-12T15:45:00+00:00
1161,BBG0056JW5G6,15min,104.94,104.86,104.94,104.65,2054,2021-07-12T16:00:00+00:00
1162,BBG0056JW5G6,15min,104.84,105.38,105.58,104.84,3172,2021-07-12T16:15:00+00:00
1163,BBG0056JW5G6,15min,105.38,105.53,105.63,105.38,1917,2021-07-12T16:30:00+00:00
1164,BBG0056JW5G6,15min,105.53,105.76,105.83,105.46,1732,2021-07-12T16:45:00+00:00
1165,BBG0056JW5G6,15min,105.72,105.4,105.72,105.4,887,2021-07-12T17:00:00+00:00
1166,BBG0056JW5G6,15min,105.33,105.36,105.41,105.22,1634,2021-07-12T17:15:00+00:00
1167,BBG0056JW5G6,15min,105.48,105.62,105.62,105.47,2188,2021-07-12T17:30:00+00:00
1168,BBG0056JW5G6,15min,105.57,105.45,105.7,105.33,3815,2021-07-12T17:45:00+00:00
1169,BBG0056JW5G6,15min,105.49,105.35,105.6,105.3,1303,2021-07-12T18:00:00+00:00
1170,BBG0056JW5G6,15min,105.31,105.53,105.54,105.12,2489,2021-07-12T18:15:00+00:00
1171,BBG0056JW5G6,15min,105.55,105.58,105.72,105.46,1735,2021-07-12T18:30:00+00:00
1172,BBG0056JW5G6,15min,105.65,105.48,105.67,105.32,2941,2021-07-12T18:45:00+00:00
1173,BBG0056JW5G6,15min,105.58,106.51,106.56,105.58,7598,2021-07-12T19:00:00+00:00
1174,BBG0056JW5G6,15min,106.52,106.06,106.54,106.01,5585,2021-07-12T19:15:00+00:00
1175,BBG0056JW5G6,15min,106.03,106.13,106.4,106.03,4395,2021-07-12T19:30:00+00:00
1176,BBG0056JW5G6,15min,106.16,106.12,106.33,105.96,11744,2021-07-12T19:45:00+00:00
1177,BBG0056JW5G6,15min,106.07,105.89,106.36,105.89,871,2021-07-12T20:00:00+00:00
1178,BBG0056JW5G6,15min,106.19,106.03,106.19,106.0,203,2021-07-12T20:15:00+00:00
1179,BBG0056JW5G6,15min,106.03,106.14,106.14,106.02,517,2021-07-12T20:30:00+00:00
1180,BBG0056JW5G6,15min,106.14,106.02,106.14,106.02,14,2021-07-12T20:45:00+00:00
1181,BBG0056JW5G6,15min,106.02,106.02,106.02,106.02,1,2021-07-12T21:00:00+00:00
1182,BBG0056JW5G6,15min,105.91,106.1,106.1,105.9,4,2021-07-12T21:45:00+00:00
1183,BBG0056JW5G6,15min,105.92,105.92,105.92,105.92,110,2021-07-12T22:15:00+00:00
1184,BBG0056JW5G6,15min,106.14,106.14,106.14,106.14,7,2021-07-12T22:30:00+00:00
1185,BBG0056JW5G6,15min,102.98,102.98,102.98,102.98,3,2021-07-13T07:15:00+00:00
1186,BBG0056JW5G6,15min,107.0,107.0,107.0,107.0,4,2021-07-13T07:30:00+00:00
1187,BBG0056JW5G6,15min,106.89,106.89,106.89,106.89,3,2021-07-13T07:45:00+00:00
1188,BBG0056JW5G6,15min,106.9,106.9,106.9,106.9,4,2021-07-13T08:45:00+00:00
1189,BBG0056JW5G6,15min,106.97,106.97,106.97,106.97,1,2021-07-13T09:30:00+00:00
1190,BBG0056JW5G6,15min,106.6,106.6,106.6,106.6,1,2021-07-13T10:15:00+00:00
1191,BBG0056JW5G6,15min,106.69,106.69,106.69,106.69,3,2021-07-13T10:30:00+00:00
1192,BBG0056JW5G6,15min,106.6,106.6,106.6,106.6,1,2021-07-13T11:00:00+00:00
1193,BBG0056JW5G6,15min,106.96,106.96,106.96,106.96,2,2021-07-13T11:15:00+00:00
1194,BBG0056JW5G6,15min,106.26,106.26,106.26,106.2,19,2021-07-13T11:30:00+00:00
1195,BBG0056JW5G6,15min,106.26,106.26,106.26,106.26,30,2021-07-13T11:45:00+00:00
1196,BBG0056JW5G6,15min,106.26,106.46,106.46,105.9,616,2021-07-13T12:00:00+00:00
1197,BBG0056JW5G6,15min,106.14,106.37,106.37,106.11,987,2021-07-13T12:15:00+00:00
1198,BBG0056JW5G6,15min,106.37,105.75,106.37,105.6,1516,2021-07-13T12:30:00+00:00
1199,BBG0056JW5G6,15min,106.02,105.0,106.02,105.0,581,2021-07-13T12:45:00+00:00
1200,BBG0056JW5G6,15min,105.0,104.19,105.25,104.1,3304,2021-07-13T13:00:00+00:00
1201,BBG0056JW5G6,15min,104.2,103.7,104.2,103.2,4663,2021-07-13T13:15:00+00:00
1202,BBG0056JW5G6,15min,103.76,103.92,104.94,103.6,13608,2021-07-13T13:30:00+00:00
1203,BBG0056JW5G6,15min,103.99,104.1,104.47,103.53,8924,2021-07-13T13:45:00+00:00
1204,BBG0056JW5G6,15min,104.29,105.42,105.61,104.29,9253,2021-07-13T14:00:00+00:00
1205,BBG0056JW5G6,15min,105.29,106.21,106.34,104.92,19304,2021-07-13T14:15:00+00:00
1206,BBG0056JW5G6,15min,106.29,106.01,106.44,105.96,6836,2021-07-13T14:30:00+00:00
1207,BBG0056JW5G6,15min,106.0,105.85,106.29,105.85,7377,2021-07-13T14:45:00+00:00
1208,BBG0056JW5G6,15min,105.8,105.42,106.16,105.37,7260,2021-07-13T15:00:00+00:00
1209,BBG0056JW5G6,15min,105.38,105.02,105.5,104.99,6134,2021-07-13T15:15:00+00:00
1210,BBG0056JW5G6,15min,104.97,105.9,105.9,104.9,7820,2021-07-13T15:30:00+00:00
1211,BBG0056JW5G6,15min,105.9,105.72,105.9,105.49,4045,2021-07-13T15:45:00+00:00
1212,BBG0056JW5G6,15min,105.76,105.74,105.83,105.51,9834,2021-07-13T16:00:00+00:00
1213,BBG0056JW5G6,15min,105.74,105.88,105.97,105.71,1509,2021-07-13T16:15:00+00:00
1214,BBG0056JW5G6,15min,105.9,106.12,106.19,105.87,1308,2021-07-13T16:30:00+00:00
1215,BBG0056JW5G6,15min,106.12,105.86,106.2,105.85,1447,2021-07-13T16:45:00+00:00
1216,BBG0056JW5G6,15min,105.91,105.57,105.94,105.44,3338,2021-07-13T17:00:00+00:00
1217,BBG0056JW5G6,15min,105.57,105.06,105.57,104.81,5279,2021-07-13T17:15:00+00:00
1218,BBG0056JW5G6,15min,105.09,104.5,105.13,104.32,4022,2021-07-13T17:30:00+00:00
1219,BBG0056JW5G6,15min,104.38,104.49,104.63,104.34,4673,2021-07-13T17:45:00+00:00
1220,BBG0056JW5G6,15min,104.37,104.15,104.37,103.55,6964,2021-07-13T18:00:00+00:00
1221,BBG0056JW5G6,15min,104.0,104.19,104.39,104.0,3921,2021-07-13T18:15:00+00:00
1222,BBG0056JW5G6,15min,104.24,104.04,104.46,103.96,5731,2021-07-13T18:30:00+00:00
1223,BBG0056JW5G6,15min,104.08,104.38,104.43,103.78,6247,2021-07-13T18:45:00+00:00
1224,BBG0056JW5G6,15min,104.36,104.03,104.4,103.93,5296,2021-07-13T19:00:00+00:00
1225,BBG0056JW5G6,15min,104.08,103.92,104.12,103.8,7487,2021-07-13T19:15:00+00:00
1226,BBG0056JW5G6,15min,103.96,103.97,104.12,103.78,10912,2021-07-13T19:30:00+00:00
1227,BBG0056JW5G6,15min,104.0,103.59,104.04,103.33,27834,2021-07-13T19:45:00+00:00
1228,BBG0056JW5G6,15min,103.54,103.53,104.56,103.33,236,2021-07-13T20:00:00+00:00
1229,BBG0056JW5G6,15min,103.54,103.37,103.54,103.34,36,2021-07-13T20:15:00+00:00
1230,BBG0056JW5G6,15min,103.54,103.27,103.54,103.16,315,2021-07-13T20:30:00+00:00
1231,BBG0056JW5G6,15min,103.54,103.3,103.54,103.3,52,2021-07-13T20:45:00+00:00
1232,BBG0056JW5G6,15min,103.3,103.27,103.3,103.27,12,2021-07-13T21:00:00+00:00
1233,BBG0056JW5G6,15min,103.44,103.43,103.45,103.43,304,2021-07-13T21:15:00+00:00
1234,BBG0056JW5G6,15min,103.4,103.4,103.4,103.4,1,2021-07-13T21:30:00+00:00
1235,BBG0056JW5G6,15min,103.4,103.54,103.54,103.4,3,2021-07-13T21:45:00+00:00
1236,BBG0056JW5G6,15min,103.4,103.4,103.4,103.4,5,2021-07-13T22:00:00+00:00
1237,BBG0056JW5G6,15min,103.4,103.89,103.89,103.4,13,2021-07-13T22:15:00+00:00
1238,BBG0056JW5G6,15min,103.42,103.4,103.42,103.4,17,2021-07-13T22:30:00+00:00
1239,BBG0056JW5G6,15min,105.5,104.99,105.5,104.99,2,2021-07-14T07:00:00+00:00
1240,BBG0056JW5G6,15min,103.0,104.36,104.71,100.02,8,2021-07-14T08:00:00+00:00
1241,BBG0056JW5G6,15min,101.26,101.2,101.26,101.2,7,2021-07-14T08:15:00+00:00
1242,BBG0056JW5G6,15min,103.34,103.92,103.92,103.34,3,2021-07-14T08:30:00+00:00
1243,BBG0056JW5G6,15min,103.93,103.92,103.93,103.92,14,2021-07-14T08:45:00+00:00
1244,BBG0056JW5G6,15min,103.92,103.92,103.92,103.92,1,2021-07-14T09:15:00+00:00
1245,BBG0056JW5G6,15min,103.93,103.93,103.93,103.93,1,2021-07-14T09:30:00+00:00
1246,BBG0056JW5G6,15min,103.92,103.92,103.92,103.92,1,2021-07-14T10:00:00+00:00
1247,BBG0056JW5G6,15min,104.99,103.93,104.99,103.93,2,2021-07-14T10:15:00+00:00
1248,BBG0056JW5G6,15min,103.74,103.74,103.74,103.74,1,2021-07-14T11:30:00+00:00
1249,BBG0056JW5G6,15min,103.74,103.74,103.74,103.74,24,2021-07-14T11:45:00+00:00
1250,BBG0056JW5G6,15min,103.74,104.04,104.04,103.74,161,2021-07-14T12:00:00+00:00
1251,BBG0056JW5G6,15min,104.05,104.0,104.18,103.98,112,2021-07-14T12:15:00+00:00
1252,BBG0056JW5G6,15min,104.01,104.5,104.53,104.0,571,2021-07-14T12:30:00+00:00
1253,BBG0056JW5G6,15min,104.46,103.98,104.46,103.98,649,2021-07-14T12:45:00+00:00
1254,BBG0056JW5G6,15min,104.0,103.87,104.0,103.87,55,2021-07-14T13:00:00+00:00
1255,BBG0056JW5G6,15min,104.0,104.27,104.64,103.97,1653,2021-07-14T13:15:00+00:00
1256,BBG0056JW5G6,15min,104.02,103.02,104.7,102.53,9894,2021-07-14T13:30:00+00:00
1257,BBG0056JW5G6,15min,103.02,103.01,103.32,102.25,8281,2021-07-14T13:45:00+00:00
1258,BBG0056JW5G6,15min,102.83,103.66,103.84,102.83,7016,2021-07-14T14:00:00+00:00
1259,BBG0056JW5G6,15min,103.61,103.06,103.85,102.89,7307,2021-07-14T14:15:00+00:00
1260,BBG0056JW5G6,15min,103.14,102.79,103.19,102.41,6885,2021-07-14T14:30:00+00:00
1261,BBG0056JW5G6,15min,102.79,102.73,103.0,102.6,9782,2021-07-14T14:45:00+00:00
1262,BBG0056JW5G6,15min,102.78,102.16,102.86,102.16,6428,2021-07-14T15:00:00+00:00
1263,BBG0056JW5G6,15min,102.13,101.17,102.13,101.1,12028,2021-07-14T15:15:00+00:00
1264,BBG0056JW5G6,15min,101.11,100.85,101.58,100.58,13743,2021-07-14T15:30:00+00:00
1265,BBG0056JW5G6,15min,100.82,100.06,100.88,100.05,11734,2021-07-14T15:45:00+00:00
1266,BBG0056JW5G6,15min,100.1,100.92,101.04,100.06,13076,2021-07-14T16:00:00+00:00
1267,BBG0056JW5G6,15min,100.92,100.8,101.03,100.66,8388,2021-07-14T16:15:00+00:00
1268,BBG0056JW5G6,15min,100.83,99.95,101.05,99.7,22378,2021-07-14T16:30:00+00:00
1269,BBG0056JW5G6,15min,99.9,100.31,100.39,99.75,7890,2021-07-14T16:45:00+00:00
1270,BBG0056JW5G6,15min,100.37,100.29,100.8,100.16,8338,2021-07-14T17:00:00+00:00
1271,BBG0056JW5G6,15min,100.32,99.99,100.33,99.89,6404,2021-07-14T17:15:00+00:00
1272,BBG0056JW5G6,15min,100.0,100.32,100.37,100.0,6014,2021-07-14T17:30:00+00:00
1273,BBG0056JW5G6,15min,100.32,99.55,100.33,99.42,9987,2021-07-14T17:45:00+00:00
1274,BBG0056JW5G6,15min,99.53,99.73,99.76,99.21,8340,2021-07-14T18:00:00+00:00
1275,BBG0056JW5G6,15min,99.79,99.66,99.87,99.55,7147,2021-07-14T18:15:00+00:00
1276,BBG0056JW5G6,15min,99.68,99.92,100.06,99.6,12224,2021-07-14T18:30:00+00:00
1277,BBG0056JW5G6,15min,99.95,100.04,100.06,99.86,6824,2021-07-14T18:45:00+00:00
1278,BBG0056JW5G6,15min,100.05,100.11,100.3,99.98,8247,2021-07-14T19:00:00+00:00
1279,BBG0056JW5G6,15min,100.1,99.53,100.16,99.5,10147,2021-07-14T19:15:00+00:00
1280,BBG0056JW5G6,15min,99.55,99.75,99.86,99.5,11434,2021-07-14T19:30:00+00:00
1281,BBG0056JW5G6,15min,99.75,99.68,100.09,99.62,24217,2021-07-14T19:45:00+00:00
1282,BBG0056JW5G6,15min,99.62,99.69,100.17,99.62,531,2021-07-14T20:00:00+00:00
1283,BBG0056JW5G6,15min,99.7,99.79,99.79,99.7,128,2021-07-14T20:15:00+00:00
1284,BBG0056JW5G6,15min,99.62,99.7,99.8,99.51,16,2021-07-14T20:30:00+00:00
1285,BBG0056JW5G6,15min,99.62,99.8,99.8,99.62,101,2021-07-14T20:45:00+00:00
1286,BBG0056JW5G6,15min,99.64,99.62,99.64,99.62,36,2021-07-14T21:00:00+00:00
1287,BBG0056JW5G6,15min,99.62,99.7,99.7,99.61,3,2021-07-14T21:15:00+00:00
1288,BBG0056JW5G6,15min,99.62,99.51,99.62,99.51,23,2021-07-14T21:30:00+00:00
1289,BBG0056JW5G6,15min,99.58,99.58,99.58,99.58,3,2021-07-14T21:45:00+00:00
1290,BBG0056JW5G6,15min,99.51,99.75,99.75,99.51,21,2021-07-14T22:00:00+00:00
1291,BBG0056JW5G6,15min,99.55,99.55,99.55,99.55,12,2021-07-14T22:15:00+00:00
1292,BBG0056JW5G6,15min,99.0,99.0,99.0,98.32,4,2021-07-15T07:15:00+00:00
1293,BBG0056JW5G6,15min,101.98,101.98,101.98,101.98,2,2021-07-15T07:30:00+00:00
1294,BBG0056JW5G6,15min,101.98,101.98,101.98,101.98,1,2021-07-15T07:45:00+00:00
1295,BBG0056JW5G6,15min,101.98,101.98,101.98,101.98,3,2021-07-15T08:15:00+00:00
1296,BBG0056JW5G6,15min,101.99,99.93,101.99,99.93,4,2021-07-15T08:45:00+00:00
1297,BBG0056JW5G6,15min,101.62,101.62,101.62,101.62,2,2021-07-15T09:15:00+00:00
1298,BBG0056JW5G6,15min,101.69,101.99,101.99,101.65,8,2021-07-15T09:30:00+00:00
1299,BBG0056JW5G6,15min,101.66,101.65,101.66,101.65,6,2021-07-15T09:45:00+00:00
1300,BBG0056JW5G6,15min,101.99,101.99,101.99,101.99,4,2021-07-15T10:00:00+00:00
1301,BBG0056JW5G6,15min,102.0,101.99,102.0,101.99,2,2021-07-15T10:15:00+00:00
1302,BBG0056JW5G6,15min,102.5,102.5,102.5,102.5,4,2021-07-15T10:30:00+00:00
1303,BBG0056JW5G6,15min,101.99,101.99,101.99,101.99,2,2021-07-15T10:45:00+00:00
1304,BBG0056JW5G6,15min,102.0,102.0,102.0,101.99,13,2021-07-15T11:00:00+00:00
1305,BBG0056JW5G6,15min,101.65,99.5,101.65,99.3,164,2021-07-15T11:30:00+00:00
1306,BBG0056JW5G6,15min,99.64,99.71,99.72,99.5,857,2021-07-15T11:45:00+00:00
1307,BBG0056JW5G6,15min,99.65,99.5,99.72,99.5,173,2021-07-15T12:00:00+00:00
1308,BBG0056JW5G6,15min,99.5,99.33,99.8,99.33,74,2021-07-15T12:15:00+00:00
1309,BBG0056JW5G6,15min,99.33,99.45,99.45,99.31,95,2021-07-15T12:30:00+00:00
1310,BBG0056JW5G6,15min,99.39,98.77,99.39,98.64,1845,2021-07-15T12:45:00+00:00
1311,BBG0056JW5G6,15min,99.0,99.15,99.15,98.75,1772,2021-07-15T13:00:00+00:00
1312,BBG0056JW5G6,15min,99.06,99.9,99.9,99.06,437,2021-07-15T13:15:00+00:00
1313,BBG0056JW5G6,15min,100.0,99.1,100.15,97.9,24148,2021-07-15T13:30:00+00:00
1314,BBG0056JW5G6,15min,99.12,100.63,100.95,99.12,26464,2021-07-15T13:45:00+00:00
1315,BBG0056JW5G6,15min,100.68,100.88,101.47,100.33,23011,2021-07-15T14:00:00+00:00
1316,BBG0056JW5G6,15min,100.89,99.14,101.2,99.0,27885,2021-07-15T14:15:00+00:00
1317,BBG0056JW5G6,15min,99.1,98.9,99.52,98.75,17462,2021-07-15T14:30:00+00:00
1318,BBG0056JW5G6,15min,98.9,99.5,99.51,98.64,24725,2021-07-15T14:45:00+00:00
1319,BBG0056JW5G6,15min,99.46,100.08,100.2,99.37,16504,2021-07-15T15:00:00+00:00
1320,BBG0056JW5G6,15min,100.08,100.13,100.48,99.99,11721,2021-07-15T15:15:00+00:00
1321,BBG0056JW5G6,15min,100.13,99.4,100.14,99.39,9561,2021-07-15T15:30:00+00:00
1322,BBG0056JW5G6,15min,99.37,98.65,99.42,98.64,10593,2021-07-15T15:45:00+00:00
1323,BBG0056JW5G6,15min,98.6,98.3,98.7,97.86,17575,2021-07-15T16:00:00+00:00
1324,BBG0056JW5G6,15min,98.28,98.3,98.48,98.05,8125,2021-07-15T16:15:00+00:00
1325,BBG0056JW5G6,15min,98.27,98.51,98.53,98.01,5817,2021-07-15T16:30:00+00:00
1326,BBG0056JW5G6,15min,98.52,98.32,98.69,98.17,5862,2021-07-15T16:45:00+00:00
1327,BBG0056JW5G6,15min,98.28,97.27,98.28,97.15,12601,2021-07-15T17:00:00+00:00
1328,BBG0056JW5G6,15min,97.27,97.4,97.63,97.23,7477,2021-07-15T17:15:00+00:00
1329,BBG0056JW5G6,15min,97.39,96.6,97.39,96.53,18473,2021-07-15T17:30:00+00:00
1330,BBG0056JW5G6,15min,96.6,96.28,96.7,96.18,14446,2021-07-15T17:45:00+00:00
1331,BBG0056JW5G6,15min,96.22,96.56,96.8,96.21,10673,2021-07-15T18:00:00+00:00
1332,BBG0056JW5G6,15min,96.54,96.9,96.9,96.44,9766,2021-07-15T18:15:00+00:00
1333,BBG0056JW5G6,15min,96.89,96.65,97.11,96.6,18454,2021-07-15T18:30:00+00:00
1334,BBG0056JW5G6,15min,96.64,96.89,97.12,96.54,19090,2021-07-15T18:45:00+00:00
1335,BBG0056JW5G6,15min,96.94,96.69,97.03,96.67,15246,2021-07-15T19:00:00+00:00
1336,BBG0056JW5G6,15min,96.73,96.51,96.75,96.4,10525,2021-07-15T19:15:00+00:00
1337,BBG0056JW5G6,15min,96.51,96.51,96.76,96.46,19038,2021-07-15T19:30:00+00:00
1338,BBG0056JW5G6,15min,96.54,96.68,96.84,96.33,59254,2021-07-15T19:45:00+00:00
1339,BBG0056JW5G6,15min,96.64,96.62,97.32,96.58,947,2021-07-15T20:00:00+00:00
1340,BBG0056JW5G6,15min,96.55,96.63,96.65,96.55,114,2021-07-15T20:15:00+00:00
1341,BBG0056JW5G6,15min,96.63,96.6,96.63,96.51,29,2021-07-15T20:30:00+00:00
1342,BBG0056JW5G6,15min,96.6,96.6,96.6,96.5,54,2021-07-15T20:45:00+00:00
